Packet Number,Latency (seconds),Average Latency (seconds)
20976,0.08499479293823242,0.49316830525278005
20977,0.08499479293823242,0.49314884803510844
20978,0.08802485466003418,0.49312953710544666
20979,0.09013199806213379,0.4931103284524894
20980,0.09013199806213379,0.49309112163058433
20981,0.09013199806213379,0.49307191663946964
20982,0.09013199806213379,0.4930527134788836
20983,0.09013199806213379,0.49303351214856445
20984,0.09013199806213379,0.4930143126482506
20985,0.09013199806213379,0.4929951149776804
20986,0.09013199806213379,0.4929759191365923
20987,0.09013199806213379,0.4929567251247248
20988,0.09013199806213379,0.4929375329418165
20989,0.09013199806213379,0.492918342587606
20990,0.09013199806213379,0.49289915406183177
20991,0.09013199806213379,0.49287996736423273
20992,0.09013199806213379,0.49286078249454746
20993,0.09013199806213379,0.4928415994525149
20994,0.09013199806213379,0.49282241823787376
20995,0.09013199806213379,0.492803238850363
20996,0.09013199806213379,0.4927840612897216
20997,0.09013199806213379,0.4927648855556884
20998,0.09013199806213379,0.4927457116480027
20999,0.09013199806213379,0.49272653956640333
21000,0.09013199806213379,0.4927073693106296
21001,0.09013199806213379,0.49268820088042065
21002,0.09013199806213379,0.4926690342755157
21003,0.09013199806213379,0.4926498694956541
21004,0.09013199806213379,0.49263070654057517
21005,0.09013199806213379,0.4926115454100182
21006,0.09013199806213379,0.4925923861037228
21007,0.09013199806213379,0.4925732286214284
21008,0.09013199806213379,0.49255407296287446
21009,0.09013199806213379,0.4925349191278006
21010,0.09013199806213379,0.4925157671159466
21011,0.09013199806213379,0.492496616927052
21012,0.09013199806213379,0.4924774685608565
21013,0.09013199806213379,0.49245832201710005
21014,0.09013199806213379,0.49243917729552233
21015,0.09013199806213379,0.49242003439586335
21016,0.09013199806213379,0.49240089331786296
21017,0.09013199806213379,0.4923817540612612
21018,0.09013199806213379,0.4923626166257981
21019,0.09013199806213379,0.4923434810112137
21020,0.09013199806213379,0.4923243472172482
21021,0.09013199806213379,0.49230521524364174
21022,0.09013199806213379,0.4922860850901346
21023,0.09013199806213379,0.492266956756467
21024,0.09013199806213379,0.4922478302423792
21025,0.09648799896240234,0.4922290078400545
21026,0.09667301177978516,0.49221019602685906
21027,0.09667301177978516,0.49219138600287926
21028,0.09667301177978516,0.4921725777678599
21029,0.09667301177978516,0.49215377132154564
21030,0.09726691246032715,0.4921349949029797
21031,0.09726691246032715,0.49211622026992324
21032,0.09726691246032715,0.4920974474221217
21033,0.09726691246032715,0.49207867635932045
21034,0.09726691246032715,0.4920599070812649
21035,0.09726691246032715,0.49204113958770046
21036,0.09726691246032715,0.4920223738783727
21037,0.09726691246032715,0.4920036099530273
21038,0.09726691246032715,0.49198484781140966
21039,0.09726691246032715,0.4919660874532656
21040,0.09726691246032715,0.4919473288783408
21041,0.09222197532653809,0.4919283323307906
21042,0.09222197532653809,0.4919093375887384
21043,0.09222197532653809,0.4918903446519268
21044,0.09222197532653809,0.4918713535200986
21045,0.09222197532653809,0.4918523641929964
21046,0.09222197532653809,0.4918333766703629
21047,0.09222197532653809,0.491814390951941
21048,0.09528088569641113,0.4917955523607844
21049,0.09528088569641113,0.4917767155595177
21050,0.09528088569641113,0.4917578805478858
21051,0.09528088569641113,0.49173904732563367
21052,0.09528088569641113,0.49172021589250636
21053,0.09528088569641113,0.49170138624824894
21054,0.09528088569641113,0.4916825583926065
21055,0.09528088569641113,0.4916637323253242
21056,0.09528088569641113,0.49164490804614724
21057,0.09528088569641113,0.4916260855548209
21058,0.09528088569641113,0.4916072648510905
21059,0.09528088569641113,0.4915884459347014
21060,0.09528088569641113,0.49156962880539895
21061,0.09528088569641113,0.49155081346292867
21062,0.09528088569641113,0.49153199990703605
21063,0.09528088569641113,0.49151318813746664
21064,0.09528088569641113,0.49149437815396596
21065,0.09528088569641113,0.4914755699562798
21066,0.09528088569641113,0.49145676354415374
21067,0.09528088569641113,0.49143795891733355
21068,0.09528088569641113,0.491419156075565
21069,0.09528088569641113,0.49140035501859397
21070,0.09528088569641113,0.4913815557461664
21071,0.09528088569641113,0.4913627582580281
21072,0.09528088569641113,0.49134396255392515
21073,0.09528088569641113,0.49132516863360354
21074,0.09528088569641113,0.49130637649680936
21075,0.09528088569641113,0.49128758614328877
21076,0.09528088569641113,0.4912687975727879
21077,0.09528088569641113,0.491250010785053
21078,0.09528088569641113,0.4912312257798303
21079,0.09528088569641113,0.4912124425568662
21080,0.09528088569641113,0.491193661115907
21081,0.09528088569641113,0.4911748814566992
21082,0.09528088569641113,0.4911561035789892
21083,0.09528088569641113,0.4911373274825235
21084,0.09528088569641113,0.49111855316704867
21085,0.09991192817687988,0.49110000025872136
21086,0.09991192817687988,0.4910814491100477
21087,0.09991192817687988,0.4910628997207773
21088,0.09991192817687988,0.49104435209066
21089,0.09991192817687988,0.4910258062194455
21090,0.09991192817687988,0.49100726210688367
21091,0.09991192817687988,0.49098871975272423
21092,0.09690594673156738,0.49097003664586314
21093,0.09489703178405762,0.49095126007409573
21094,0.09489703178405762,0.49093248528252
21095,0.09489703178405762,0.4909137122708828
21096,0.09489703178405762,0.490894941038931
21097,0.09489703178405762,0.4908761715864116
21098,0.09489703178405762,0.49085740391307153
21099,0.09489703178405762,0.4908386380186578
21100,0.09489703178405762,0.4908198739029176
21101,0.09489703178405762,0.49080111156559797
21102,0.09489703178405762,0.49078235100644607
21103,0.09489703178405762,0.49076359222520927
21104,0.09489703178405762,0.4907448352216347
21105,0.09489703178405762,0.49072607999546974
21106,0.09489703178405762,0.49070732654646176
21107,0.09489703178405762,0.4906885748743582
21108,0.09489703178405762,0.49066982497890643
21109,0.09489703178405762,0.4906510768598541
21110,0.09489703178405762,0.4906323305169487
21111,0.09489703178405762,0.49061358594993787
21112,0.09489703178405762,0.49059484315856927
21113,0.09489703178405762,0.49057610214259056
21114,0.09489703178405762,0.4905573629017495
21115,0.09489703178405762,0.49053862543579396
21116,0.09489703178405762,0.4905198897444717
21117,0.09489703178405762,0.4905011558275307
21118,0.09489703178405762,0.49048242368471884
21119,0.09489703178405762,0.49046369331578415
21120,0.09489703178405762,0.49044496472047466
21121,0.09489703178405762,0.49042623789853845
21122,0.09489703178405762,0.49040751284972367
21123,0.09489703178405762,0.4903887895737785
21124,0.09489703178405762,0.4903700680704512
21125,0.09489703178405762,0.49035134833948996
21126,0.09489703178405762,0.49033263038064323
21127,0.09489703178405762,0.4903139141936593
21128,0.09489703178405762,0.4902951997782866
21129,0.09489703178405762,0.49027648713427363
21130,0.0999000072479248,0.49025801302136435
21131,0.0999000072479248,0.4902395406569041
21132,0.0999000072479248,0.49022107004064475
21133,0.0999000072479248,0.4902026011723381
21134,0.0999000072479248,0.49018413405173605
21135,0.0999000072479248,0.4901656686785905
21136,0.0999000072479248,0.4901472050526535
21137,0.0999000072479248,0.49012874317367705
21138,0.0999000072479248,0.4901102830414132
21139,0.0999000072479248,0.490091824655614
21140,0.0999000072479248,0.4900733680160318
21141,0.0999000072479248,0.4900549131224187
21142,0.0999000072479248,0.490036459974527
21143,0.0999000072479248,0.490018008572109
21144,0.0999000072479248,0.48999955891491703
21145,0.0999000072479248,0.48998111100270353
21146,0.0999000072479248,0.4899626648352209
21147,0.0999000072479248,0.4899442204122217
21148,0.0999000072479248,0.4899257777334584
21149,0.0999000072479248,0.4899073367986837
21150,0.0999000072479248,0.48988889760765014
21151,0.09378385543823242,0.48987017100769886
21152,0.09368395805358887,0.48985144145572257
21153,0.09362196922302246,0.4898327107441677
21154,0.09362196922302246,0.4898139818034198
21155,0.09362196922302246,0.4897952546332279
21156,0.09680509567260742,0.4897766796859782
21157,0.09680509567260742,0.48975810649456064
21158,0.09680509567260742,0.48973953505872614
21159,0.09680509567260742,0.48972096537822585
21160,0.09680509567260742,0.4897023974528109
21161,0.09680509567260742,0.48968383128223253
21162,0.09680509567260742,0.4896652668662419
21163,0.09680509567260742,0.48964670420459033
21164,0.09680509567260742,0.48962814329702914
21165,0.09680509567260742,0.4896095841433098
21166,0.09680509567260742,0.4895910267431836
21167,0.09680509567260742,0.4895724710964021
21168,0.09680509567260742,0.48955391720271685
21169,0.09680509567260742,0.48953536506187934
21170,0.10381007194519043,0.4895171455496637
21171,0.10483098030090332,0.4894989759782841
21172,0.10483098030090332,0.4894808081232009
21173,0.10483098030090332,0.48946264198417083
21174,0.10483098030090332,0.48944447756095083
21175,0.10483098030090332,0.48942631485329785
21176,0.10483098030090332,0.4894081538609688
21177,0.10483098030090332,0.4893899945837207
21178,0.10483098030090332,0.48937183702131065
21179,0.10483098030090332,0.4893536811734957
21180,0.10483098030090332,0.489335527040033
21181,0.10483098030090332,0.48931737462067987
21182,0.10483098030090332,0.48929922391519337
21183,0.10483098030090332,0.48928107492333095
21184,0.10483098030090332,0.4892629276448498
21185,0.10483098030090332,0.4892447820795074
21186,0.10483098030090332,0.4892266382270612
21187,0.10483098030090332,0.4892084960872685
21188,0.10483098030090332,0.48919035565988706
21189,0.10483098030090332,0.4891722169446743
21190,0.10483098030090332,0.48915407994138776
21191,0.10483098030090332,0.48913594464978527
21192,0.10483098030090332,0.48911781106962443
21193,0.10483098030090332,0.489099679200663
21194,0.10483098030090332,0.48908154904265877
21195,0.10483098030090332,0.48906342059536956
21196,0.10483098030090332,0.4890452938585533
21197,0.10483098030090332,0.4890271688319679
21198,0.10483098030090332,0.4890090455153713
21199,0.10483098030090332,0.48899092390852156
21200,0.10483098030090332,0.4889728040111767
21201,0.10483098030090332,0.4889546858230949
21202,0.10483098030090332,0.4889365693440343
21203,0.10483098030090332,0.4889184545737531
21204,0.10483098030090332,0.4889003415120095
21205,0.10483098030090332,0.4888822301585618
21206,0.10483098030090332,0.48886412051316847
21207,0.10483098030090332,0.4888460125755877
21208,0.10483098030090332,0.48882790634557804
21209,0.10483098030090332,0.48880980182289796
21210,0.10483098030090332,0.48879169900730596
21211,0.10483098030090332,0.4887735978985606
21212,0.10483098030090332,0.4887554984964205
21213,0.10483098030090332,0.4887374008006444
21214,0.10483098030090332,0.4887193048109908
21215,0.10483098030090332,0.48870121052721865
21216,0.10483098030090332,0.4886831179490867
21217,0.10483098030090332,0.48866502707635373
21218,0.10483098030090332,0.4886469379087786
21219,0.10483098030090332,0.4886288504461204
21220,0.10483098030090332,0.48861076468813797
21221,0.10483098030090332,0.4885926806345904
21222,0.10483098030090332,0.48857459828523664
21223,0.10483098030090332,0.488556517639836
21224,0.10483098030090332,0.48853843869814745
21225,0.10082483291625977,0.48852017272218484
21226,0.10082483291625977,0.4885019084672357
21227,0.10082483291625977,0.4884836459330567
21228,0.10082483291625977,0.4884653851194048
21229,0.10082483291625977,0.4884471260260368
21230,0.10082483291625977,0.48842886865270957
21231,0.10082483291625977,0.48841061299918015
21232,0.1100928783416748,0.4883927955577137
21233,0.1100928783416748,0.4883749797944465
21234,0.1100928783416748,0.48835716570914145
21235,0.1100928783416748,0.4883393533015615
21236,0.1100928783416748,0.4883215425714697
21237,0.1100928783416748,0.48830373351862905
21238,0.1100928783416748,0.48828592614280264
21239,0.1100928783416748,0.4882681204437536
21240,0.1100928783416748,0.48825031642124517
21241,0.1100928783416748,0.4882325140750405
21242,0.1100928783416748,0.48821471340490286
21243,0.1100928783416748,0.4881969144105956
21244,0.1100928783416748,0.4881791170918821
21245,0.1100928783416748,0.4881613214485257
21246,0.1100928783416748,0.48814352748028983
21247,0.1100928783416748,0.4881257351869381
21248,0.1100928783416748,0.48810794456823386
21249,0.1100928783416748,0.48809015562394087
21250,0.1100928783416748,0.4880723683538226
21251,0.1100928783416748,0.4880545827576429
21252,0.1100928783416748,0.4880367988351653
21253,0.1100928783416748,0.48801901658615365
21254,0.1100928783416748,0.48800123601037176
21255,0.1100928783416748,0.48798345710758345
21256,0.1100928783416748,0.48796567987755257
21257,0.1100928783416748,0.48794790432004315
21258,0.1100928783416748,0.48793013043481903
21259,0.1100928783416748,0.4879123582216444
21260,0.1100928783416748,0.4878945876802832
21261,0.1100928783416748,0.48787681881049966
21262,0.1100928783416748,0.4878590516120578
21263,0.1100928783416748,0.48784128608472194
21264,0.1100928783416748,0.4878235222282562
21265,0.1100928783416748,0.487805760042425
21266,0.1100928783416748,0.4877879995269926
21267,0.1100928783416748,0.4877702406817234
21268,0.1100928783416748,0.48775248350638184
21269,0.11754679679870605,0.4877350784435371
21270,0.11754679679870605,0.48771767501719865
21271,0.11754679679870605,0.4877002732271357
21272,0.11754679679870605,0.4876828730731176
21273,0.11754679679870605,0.48766547455491344
21274,0.11754679679870605,0.48764807767229273
21275,0.11955380439758301,0.48763077675702315
21276,0.11955380439758301,0.48761347746800876
21277,0.11955380439758301,0.48759617980502024
21278,0.11955380439758301,0.48757888376782826
21279,0.11955380439758301,0.48756158935620375
21280,0.11955380439758301,0.48754429656991743
21281,0.11955380439758301,0.4875270054087403
21282,0.11955380439758301,0.4875097158724432
21283,0.11955380439758301,0.4874924279607971
21284,0.11955380439758301,0.4874751416735731
21285,0.11955380439758301,0.4874578570105422
21286,0.11955380439758301,0.48744057397147544
21287,0.11955380439758301,0.48742329255614414
21288,0.11955380439758301,0.4874060127643193
21289,0.11955380439758301,0.48738873459577225
21290,0.11955380439758301,0.4873714580502742
21291,0.11552095413208008,0.48735399372076466
21292,0.11552095413208008,0.48733653103163727
21293,0.11552095413208008,0.48731906998266106
21294,0.11552095413208008,0.48730161057360494
21295,0.11552095413208008,0.48728415280423787
21296,0.11552095413208008,0.4872666966743288
21297,0.11552095413208008,0.48724924218364696
21298,0.11552095413208008,0.4872317893319614
21299,0.11552095413208008,0.4872143381190412
21300,0.11552095413208008,0.48719688854465565
21301,0.11552095413208008,0.48717944060857393
21302,0.11552095413208008,0.48716199431056534
21303,0.11552095413208008,0.4871445496503993
21304,0.11552095413208008,0.48712710662784503
21305,0.11552095413208008,0.487109665242672
21306,0.11552095413208008,0.48709222549464976
21307,0.11552095413208008,0.4870747873835477
21308,0.11552095413208008,0.4870573509091354
21309,0.11552095413208008,0.48703991607118247
21310,0.11552095413208008,0.4870224828694585
21311,0.11552095413208008,0.4870050513037332
21312,0.11552095413208008,0.4869876213737763
21313,0.11552095413208008,0.4869701930793575
21314,0.11552095413208008,0.4869527664202467
21315,0.11552095413208008,0.4869353413962137
21316,0.11552095413208008,0.4869179180070283
21317,0.12194013595581055,0.4869007973680354
21318,0.12194013595581055,0.4868836783351815
21319,0.12194013595581055,0.48686656090824065
21320,0.12194013595581055,0.4868494450869868
21321,0.12194013595581055,0.48683233087119415
21322,0.12194013595581055,0.4868152182606368
21323,0.12194013595581055,0.4867981072550888
21324,0.12194013595581055,0.4867809978543245
21325,0.12594294548034668,0.48676407775433506
21326,0.12594294548034668,0.4867471592410761
21327,0.12594294548034668,0.4867302423143244
21328,0.12594294548034668,0.4867133269738568
21329,0.12044000625610352,0.48669615522886295
21330,0.12044000625610352,0.48667898509389634
21331,0.12044000625610352,0.4866618165687305
21332,0.12044000625610352,0.486644649653139
21333,0.12044000625610352,0.4866274843468956
21334,0.12044000625610352,0.48661032064977394
21335,0.12044000625610352,0.4865931585615478
21336,0.12044000625610352,0.48657599808199087
21337,0.12044000625610352,0.4865588392108771
21338,0.12044000625610352,0.4865416819479803
21339,0.12044000625610352,0.4865245262930744
21340,0.12044000625610352,0.4865073722459334
21341,0.12044000625610352,0.48649021980633117
21342,0.12044000625610352,0.4864730689740419
21343,0.12044000625610352,0.4864559197488396
21344,0.12044000625610352,0.4864387721304984
21345,0.12044000625610352,0.48642162611879247
21346,0.12044000625610352,0.48640448171349604
21347,0.12044000625610352,0.4863873389143834
21348,0.12044000625610352,0.48637019772122875
21349,0.12044000625610352,0.4863530581338065
21350,0.12044000625610352,0.48633592015189103
21351,0.12044000625610352,0.4863187837752567
21352,0.12044000625610352,0.48630164900367806
21353,0.12044000625610352,0.48628451583692955
21354,0.12044000625610352,0.4862673842747857
21355,0.12044000625610352,0.48625025431702124
21356,0.12044000625610352,0.4862331259634107
21357,0.12447714805603027,0.48621618823619334
21358,0.12447714805603027,0.48619925209497983
21359,0.12447714805603027,0.48618231753954727
21360,0.12447714805603027,0.486165384569673
21361,0.12447714805603027,0.48614845318513444
21362,0.12447714805603027,0.4861315233857088
21363,0.12447714805603027,0.48611459517117367
21364,0.12447714805603027,0.4860976685413063
21365,0.12447714805603027,0.48608074349588437
21366,0.12447714805603027,0.48606382003468535
21367,0.12447714805603027,0.4860468981574868
21368,0.12447714805603027,0.4860299778640664
21369,0.12447714805603027,0.4860130591542017
21370,0.12196111679077148,0.4859960242965739
21371,0.12196111679077148,0.4859789910330746
21372,0.12196111679077148,0.4859619593634802
21373,0.12196111679077148,0.48594492928756683
21374,0.12196111679077148,0.48592790080511084
21375,0.12196111679077148,0.4859108739158886
21376,0.12196111679077148,0.48589384861967655
21377,0.12196111679077148,0.4858768249162511
21378,0.12196111679077148,0.48585980280538876
21379,0.12196111679077148,0.4858427822868661
21380,0.12196111679077148,0.4858257633604597
21381,0.12196111679077148,0.4858087460259461
21382,0.12196111679077148,0.485791730283102
21383,0.12196111679077148,0.4857747161317041
21384,0.12196111679077148,0.4857577035715292
21385,0.12196111679077148,0.485740692602354
21386,0.12196111679077148,0.48572368322395537
21387,0.12196111679077148,0.4857066754361101
21388,0.12196111679077148,0.4856896692385953
21389,0.12196111679077148,0.48567266463118774
21390,0.12196111679077148,0.48565566161366447
21391,0.12196111679077148,0.4856386601858025
21392,0.12196111679077148,0.4856216603473789
21393,0.12196111679077148,0.48560466209817094
21394,0.12196111679077148,0.48558766543795556
21395,0.12196111679077148,0.4855706703665101
21396,0.12196111679077148,0.48555367688361173
21397,0.12196111679077148,0.48553668498903785
21398,0.12196111679077148,0.4855196946825657
21399,0.12196111679077148,0.48550270596397255
21400,0.12196111679077148,0.48548571883303604
21401,0.12196111679077148,0.48546873328953344
21402,0.12196111679077148,0.4854517493332423
21403,0.12196111679077148,0.4854347669639402
21404,0.12196111679077148,0.4854177861814047
21405,0.12196111679077148,0.4854008069854133
21406,0.12196111679077148,0.48538382937574387
21407,0.12196111679077148,0.48536685335217394
21408,0.12796807289123535,0.4853501594953632
21409,0.12796807289123535,0.4853334671979973
21410,0.12796807289123535,0.4853167764598577
21411,0.12796807289123535,0.48530008728072593
21412,0.11020493507385254,0.4852825701111464
21413,0.0030128955841064453,0.48526004887856367
21414,0.0030128955841064453,0.48523752974929474
21415,0.0,0.4852148720387162
21416,0.0,0.4851922164439999
21417,0.0,0.4851695629648495
21418,0.0,0.48514691160096857
21419,0.0,0.48512426235206096
21420,0.0,0.48510161521783046
21421,0.0,0.48507897019798085
21422,0.0,0.48505632729221615
21423,0.0,0.4850336865002402
21424,0.00402522087097168,0.48501123569671023
21425,0.00402522087097168,0.4849887869888401
21426,0.005030155181884766,0.4849663872767102
21427,0.005030155181884766,0.4849439896552759
21428,0.005030155181884766,0.4849215941242444
21429,0.005030155181884766,0.4848992006833232
21430,0.005030155181884766,0.48487680933221955
21431,0.005030155181884766,0.48485442007064106
21432,0.005030155181884766,0.48483203289829524
21433,0.005030155181884766,0.48480964781488955
21434,0.005030155181884766,0.4847872648201318
21435,0.005030155181884766,0.48476488391372957
21436,0.005030155181884766,0.48474250509539063
21437,0.005030155181884766,0.48472012836482276
21438,0.005030155181884766,0.4846977537217339
21439,0.005030155181884766,0.4846753811658318
21440,0.005030155181884766,0.4846530106968246
21441,0.005030155181884766,0.4846306423144202
21442,0.005030155181884766,0.48460827601832673
21443,0.005030155181884766,0.4845859118082523
21444,0.005030155181884766,0.4845635496839051
21445,0.005030155181884766,0.48454118964499326
21446,0.005030155181884766,0.4845188316912252
21447,0.010049104690551758,0.4844967098277881
21448,0.006023883819580078,0.48447440236235806
21449,0.006023883819580078,0.4844520969768782
21450,0.006023883819580078,0.4844297936710576
21451,0.006023883819580078,0.48440749244460546
21452,0.005018949508666992,0.4843851464536981
21453,0.005018949508666992,0.48436280254594455
21454,0.007055044174194336,0.4843405556217603
21455,0.007055044174194336,0.4843183107713014
21456,0.007055044174194336,0.4842960679942777
21457,0.007055044174194336,0.4842738272903994
21458,0.007055044174194336,0.48425158865937673
21459,0.007055044174194336,0.48422935210091983
21460,0.007055044174194336,0.484207117614739
21461,0.007055044174194336,0.4841848852005446
21462,0.007055044174194336,0.48416265485804694
21463,0.007055044174194336,0.48414042658695655
21464,0.007055044174194336,0.48411820038698394
21465,0.007055044174194336,0.48409597625783957
21466,0.007055044174194336,0.4840737541992341
21467,0.007055044174194336,0.48405153421087815
21468,0.007055044174194336,0.4840293162924825
21469,0.007055044174194336,0.48400710044375783
21470,0.007055044174194336,0.483984886664415
21471,0.007055044174194336,0.48396267495416495
21472,0.007055044174194336,0.48394046531271845
21473,0.007055044174194336,0.48391825773978664
21474,0.007055044174194336,0.4838960522350804
21475,0.007055044174194336,0.48387384879831097
21476,0.015065908432006836,0.4838520204265474
21477,0.015065908432006836,0.4838301940874099
21478,0.015065908432006836,0.48380836978061464
21479,0.015065908432006836,0.48378654750587774
21480,0.015065908432006836,0.4837647272629154
21481,0.015065908432006836,0.4837429090514439
21482,0.015065908432006836,0.48372109287117954
21483,0.015065908432006836,0.4836992787218387
21484,0.015065908432006836,0.48367746660313776
21485,0.015065908432006836,0.4836556565147932
21486,0.015065908432006836,0.4836338484565215
21487,0.015065908432006836,0.4836120424280394
21488,0.015065908432006836,0.48359023842906335
21489,0.015065908432006836,0.48356843645931014
21490,0.015065908432006836,0.4835466365184964
21491,0.015065908432006836,0.48352483860633905
21492,0.015065908432006836,0.4835030427225548
21493,0.015065908432006836,0.4834812488668606
21494,0.015065908432006836,0.4834594570389735
21495,0.015065908432006836,0.48343766723861026
21496,0.015065908432006836,0.48341587946548814
21497,0.015065908432006836,0.4833940937193241
21498,0.015065908432006836,0.48337230999983544
21499,0.015065908432006836,0.4833505283067393
21500,0.015065908432006836,0.4833287486397529
21501,0.015065908432006836,0.48330697099859354
21502,0.015065908432006836,0.48328519538297865
21503,0.015065908432006836,0.48326342179262566
21504,0.015065908432006836,0.483241650227252
21505,0.015065908432006836,0.48321988068657523
21506,0.015065908432006836,0.48319811317031286
21507,0.015065908432006836,0.48317634767818257
21508,0.015065908432006836,0.48315458420990204
21509,0.015065908432006836,0.483132822765189
21510,0.015065908432006836,0.4831110633437612
21511,0.010046958923339844,0.4830890726360436
21512,0.010046958923339844,0.4830670839727371
21513,0.010046958923339844,0.4830450973535566
21514,0.010046958923339844,0.483023112778217
21515,0.010046958923339844,0.4830011302464335
21516,0.010046958923339844,0.482979149757921
21517,0.010046958923339844,0.48295717131239474
21518,0.010046958923339844,0.4829351949095698
21519,0.010046958923339844,0.4829132205491615
21520,0.010046958923339844,0.4828912482308852
21521,0.010046958923339844,0.48286927795445606
21522,0.010046958923339844,0.48284730971958956
21523,0.010046958923339844,0.4828253435260012
21524,0.010046958923339844,0.48280337937340645
21525,0.010046958923339844,0.4827814172615208
21526,0.010046958923339844,0.4827594571900599
21527,0.010046958923339844,0.4827374991587395
21528,0.010046958923339844,0.48271554316727516
21529,0.010046958923339844,0.48269358921538275
21530,0.010046958923339844,0.482671637302778
21531,0.019928932189941406,0.4826501463727616
21532,0.019928932189941406,0.48262865743883776
21533,0.019928932189941406,0.4826071705007283
21534,0.019928932189941406,0.48258568555815523
21535,0.019928932189941406,0.4825642026108406
21536,0.019928932189941406,0.4825427216585064
21537,0.019928932189941406,0.4825212427008749
21538,0.019928932189941406,0.48249976573766806
21539,0.019928932189941406,0.4824782907686083
21540,0.017892837524414062,0.4824567232715912
21541,0.017892837524414062,0.4824351577769414
21542,0.017892837524414062,0.4824135942843799
21543,0.017892837524414062,0.48239203279362797
21544,0.017892837524414062,0.4823704733044068
21545,0.017892837524414062,0.4823489158164378
21546,0.017892837524414062,0.48232736032944235
21547,0.017892837524414062,0.4823058068431417
21548,0.017892837524414062,0.48228425535725755
21549,0.017892837524414062,0.4822627058715112
21550,0.017892837524414062,0.48224115838562437
21551,0.017892837524414062,0.48221961289931864
21552,0.017892837524414062,0.4821980694123157
21553,0.017892837524414062,0.48217652792433724
21554,0.017892837524414062,0.482154988435105
21555,0.017892837524414062,0.48213345094434096
21556,0.017892837524414062,0.48211191545176685
21557,0.017892837524414062,0.48209038195710463
21558,0.017892837524414062,0.48206885046007636
21559,0.024940013885498047,0.4820476478238716
21560,0.024940013885498047,0.482026447154425
21561,0.024940013885498047,0.4820052484514629
21562,0.024940013885498047,0.4819840517147117
21563,0.024940013885498047,0.4819628569438979
21564,0.024940013885498047,0.48194166413874795
21565,0.024940013885498047,0.48192047329898846
21566,0.024940013885498047,0.48189928442434604
21567,0.024940013885498047,0.4818780975145473
21568,0.024940013885498047,0.481856912569319
21569,0.024940013885498047,0.4818357295883879
21570,0.024940013885498047,0.4818145485714808
21571,0.024940013885498047,0.4817933695183246
21572,0.024940013885498047,0.48177219242864616
21573,0.024940013885498047,0.48175101730217246
21574,0.024940013885498047,0.48172984413863057
21575,0.024940013885498047,0.4817086729377475
21576,0.024940013885498047,0.4816875036992504
21577,0.027943849563598633,0.48166647563111914
21578,0.027943849563598633,0.48164544951192606
21579,0.027943849563598633,0.4816244253414002
21580,0.027943849563598633,0.48160340311927063
21581,0.027943849563598633,0.4815823828452666
21582,0.027943849563598633,0.48156136451911724
21583,0.027943849563598633,0.48154034814055185
21584,0.027943849563598633,0.4815193337092997
21585,0.027943849563598633,0.48149832122509023
21586,0.027943849563598633,0.4814773106876528
21587,0.027943849563598633,0.4814563020967169
21588,0.027943849563598633,0.4814352954520121
21589,0.027943849563598633,0.4814142907532678
21590,0.027943849563598633,0.4813932880002138
21591,0.027943849563598633,0.48137228719257963
21592,0.027943849563598633,0.4813512883300951
21593,0.027943849563598633,0.4813302914124899
21594,0.027943849563598633,0.4813092964394939
21595,0.027943849563598633,0.4812883034108369
21596,0.019932985305786133,0.4812669414013863
21597,0.019932985305786133,0.48124558137008266
21598,0.019932985305786133,0.48122422331665127
21599,0.019932985305786133,0.48120286724081746
21600,0.019932985305786133,0.4811815131423065
21601,0.019932985305786133,0.48116016102084386
21602,0.019932985305786133,0.4811388108761549
21603,0.019932985305786133,0.4811174627079652
21604,0.019932985305786133,0.48109611651600026
21605,0.019932985305786133,0.48107477229998574
21606,0.019932985305786133,0.48105343005964724
21607,0.019932985305786133,0.48103208979471046
21608,0.019932985305786133,0.48101075150490114
21609,0.019932985305786133,0.48098941518994515
21610,0.019932985305786133,0.4809680808495683
21611,0.019932985305786133,0.4809467484834965
21612,0.0249481201171875,0.4809256501339677
21613,0.0249481201171875,0.48090455373672436
21614,0.0249481201171875,0.4808834592914956
21615,0.0249481201171875,0.48086236679801053
21616,0.0249481201171875,0.48084127625599815
21617,0.0249481201171875,0.4808201876651878
21618,0.0249481201171875,0.4807991010253086
21619,0.0249481201171875,0.4807780163360899
21620,0.0249481201171875,0.48075693359726107
21621,0.0249481201171875,0.4807358528085514
21622,0.0249481201171875,0.4807147739696904
21623,0.029955148696899414,0.4806939286300089
21624,0.029955148696899414,0.4806730852182201
21625,0.029955148696899414,0.4806522437340565
21626,0.029955148696899414,0.4806314041772508
21627,0.029955148696899414,0.4806105665475356
21628,0.029955148696899414,0.4805897308446436
21629,0.029955148696899414,0.48056889706830763
21630,0.029955148696899414,0.4805480652182604
21631,0.029955148696899414,0.4805272352942348
21632,0.029955148696899414,0.4805064072959638
21633,0.029955148696899414,0.48048558122318025
21634,0.029955148696899414,0.4804647570756172
21635,0.029955148696899414,0.48044393485300774
21636,0.029955148696899414,0.4804231145550849
21637,0.029955148696899414,0.4804022961815819
21638,0.029955148696899414,0.4803814797322319
21639,0.0329890251159668,0.4803608054043846
21640,0.0329890251159668,0.48034013298720013
21641,0.0329890251159668,0.48031946248041374
21642,0.0329890251159668,0.48029879388376057
21643,0.0329890251159668,0.4802781271969759
21644,0.0329890251159668,0.48025746241979494
