Frame,Start Time,End Time,Type,Delay (ms)
972,2024-11-11 18:11:56.866308,2024-11-11 18:11:56.877180,Client,10.872
973,2024-11-11 18:11:56.914880,2024-11-11 18:11:56.924347,Client,9.467
974,2024-11-11 18:11:56.963871,2024-11-11 18:11:56.978068,Client,14.197
975,2024-11-11 18:11:57.015237,2024-11-11 18:11:57.024132,Client,8.895
976,2024-11-11 18:11:57.024132,2024-11-11 18:11:57.028127,Predicted,3.995
977,2024-11-11 18:11:57.028550,2024-11-11 18:11:57.033137,Predicted,4.587
978,2024-11-11 18:11:57.033137,2024-11-11 18:11:57.036873,Predicted,3.736
979,2024-11-11 18:11:57.038049,2024-11-11 18:11:57.041838,Predicted,3.7889999999999997
980,2024-11-11 18:11:57.041838,2024-11-11 18:11:57.046385,Predicted,4.547
981,2024-11-11 18:11:57.047400,2024-11-11 18:11:57.050891,Predicted,3.491
982,2024-11-11 18:11:57.050891,2024-11-11 18:11:57.053894,Predicted,3.003
983,2024-11-11 18:11:57.054912,2024-11-11 18:11:57.058894,Predicted,3.982
984,2024-11-11 18:11:57.058894,2024-11-11 18:11:57.062407,Predicted,3.513
985,2024-11-11 18:11:57.063409,2024-11-11 18:11:57.067407,Predicted,3.9979999999999998
986,2024-11-11 18:11:57.067407,2024-11-11 18:11:57.071753,Predicted,4.346
987,2024-11-11 18:11:57.071753,2024-11-11 18:11:57.074704,Predicted,2.951
988,2024-11-11 18:11:57.075535,2024-11-11 18:11:57.078641,Predicted,3.106
989,2024-11-11 18:11:57.078641,2024-11-11 18:11:57.082249,Predicted,3.608
990,2024-11-11 18:11:57.083278,2024-11-11 18:11:57.086284,Predicted,3.006
991,2024-11-11 18:11:57.086284,2024-11-11 18:11:57.089391,Predicted,3.1069999999999998
992,2024-11-11 18:11:57.089391,2024-11-11 18:11:57.093805,Predicted,4.414000000000001
993,2024-11-11 18:11:57.094807,2024-11-11 18:11:57.097905,Predicted,3.098
994,2024-11-11 18:11:57.098225,2024-11-11 18:11:57.101937,Predicted,3.712
995,2024-11-11 18:11:57.101937,2024-11-11 18:11:57.106442,Predicted,4.505
996,2024-11-11 18:11:57.106442,2024-11-11 18:11:57.111044,Predicted,4.602
997,2024-11-11 18:11:57.111044,2024-11-11 18:11:57.114156,Predicted,3.112
998,2024-11-11 18:11:57.114156,2024-11-11 18:11:57.118172,Predicted,4.016
999,2024-11-11 18:11:57.118705,2024-11-11 18:11:57.121213,Predicted,2.508
1000,2024-11-11 18:11:57.122236,2024-11-11 18:11:57.125213,Predicted,2.977
1001,2024-11-11 18:11:58.285777,2024-11-11 18:11:58.290311,Client,4.534
1002,2024-11-11 18:11:58.333274,2024-11-11 18:11:58.343033,Client,9.759
1003,2024-11-11 18:11:58.381369,2024-11-11 18:11:58.392227,Client,10.857999999999999
1004,2024-11-11 18:11:58.430689,2024-11-11 18:11:58.444381,Client,13.692
1005,2024-11-11 18:11:58.480308,2024-11-11 18:11:58.490717,Client,10.409
1006,2024-11-11 18:11:58.528298,2024-11-11 18:11:58.537845,Client,9.547
1007,2024-11-11 18:11:58.574246,2024-11-11 18:11:58.582925,Client,8.678999999999998
1008,2024-11-11 18:11:58.621221,2024-11-11 18:11:58.629783,Client,8.562
1009,2024-11-11 18:11:58.665505,2024-11-11 18:11:58.670650,Client,5.1450000000000005
1010,2024-11-11 18:11:58.713261,2024-11-11 18:11:58.723716,Client,10.455
1011,2024-11-11 18:11:58.760967,2024-11-11 18:11:58.770833,Client,9.866
1012,2024-11-11 18:11:58.807804,2024-11-11 18:11:58.815432,Client,7.628
1013,2024-11-11 18:11:58.852225,2024-11-11 18:11:58.860464,Client,8.238999999999999
1014,2024-11-11 18:11:58.897547,2024-11-11 18:11:58.907964,Client,10.417
1015,2024-11-11 18:11:58.946043,2024-11-11 18:11:58.960332,Client,14.289
1016,2024-11-11 18:11:58.998339,2024-11-11 18:11:59.000639,Client,2.3
1017,2024-11-11 18:11:59.044989,2024-11-11 18:11:59.051551,Client,6.562
1018,2024-11-11 18:11:59.094234,2024-11-11 18:11:59.100517,Client,6.283
1019,2024-11-11 18:11:59.141429,2024-11-11 18:11:59.150358,Client,8.929
1020,2024-11-11 18:11:59.192155,2024-11-11 18:11:59.200276,Client,8.121
1021,2024-11-11 18:11:59.241291,2024-11-11 18:11:59.250412,Client,9.121
1022,2024-11-11 18:11:59.291361,2024-11-11 18:11:59.303887,Client,12.526
1023,2024-11-11 18:11:59.340561,2024-11-11 18:11:59.352189,Client,11.628
1024,2024-11-11 18:11:59.390405,2024-11-11 18:11:59.400664,Client,10.259
1025,2024-11-11 18:11:59.440260,2024-11-11 18:11:59.450419,Client,10.158999999999999
1026,2024-11-11 18:11:59.450419,2024-11-11 18:11:59.451715,Predicted,1.296
1027,2024-11-11 18:11:59.451715,2024-11-11 18:11:59.451715,Predicted,0.0
1028,2024-11-11 18:11:59.451715,2024-11-11 18:11:59.460318,Predicted,8.603
1029,2024-11-11 18:11:59.460318,2024-11-11 18:11:59.460318,Predicted,0.0
1030,2024-11-11 18:11:59.464713,2024-11-11 18:11:59.465437,Predicted,0.7240000000000001
1031,2024-11-11 18:11:59.465437,2024-11-11 18:11:59.470015,Predicted,4.577999999999999
1032,2024-11-11 18:11:59.470015,2024-11-11 18:11:59.470015,Predicted,0.0
1033,2024-11-11 18:11:59.470015,2024-11-11 18:11:59.470015,Predicted,0.0
1034,2024-11-11 18:11:59.470015,2024-11-11 18:11:59.480399,Predicted,10.383999999999999
1035,2024-11-11 18:11:59.480399,2024-11-11 18:11:59.485533,Predicted,5.1339999999999995
1036,2024-11-11 18:11:59.485533,2024-11-11 18:11:59.490143,Predicted,4.61
1037,2024-11-11 18:11:59.490143,2024-11-11 18:11:59.490143,Predicted,0.0
1038,2024-11-11 18:11:59.490143,2024-11-11 18:11:59.499139,Predicted,8.996
1039,2024-11-11 18:11:59.499310,2024-11-11 18:11:59.499974,Predicted,0.664
1040,2024-11-11 18:11:59.499974,2024-11-11 18:11:59.499974,Predicted,0.0
1041,2024-11-11 18:11:59.499974,2024-11-11 18:11:59.510529,Predicted,10.555
1042,2024-11-11 18:11:59.510529,2024-11-11 18:11:59.515203,Predicted,4.674
1043,2024-11-11 18:11:59.515203,2024-11-11 18:11:59.519197,Predicted,3.994
1044,2024-11-11 18:11:59.519197,2024-11-11 18:11:59.521816,Predicted,2.6189999999999998
1045,2024-11-11 18:11:59.522805,2024-11-11 18:11:59.525806,Predicted,3.0010000000000003
1046,2024-11-11 18:11:59.525806,2024-11-11 18:11:59.529711,Predicted,3.9050000000000002
1047,2024-11-11 18:11:59.529975,2024-11-11 18:11:59.534008,Predicted,4.033
1048,2024-11-11 18:11:59.534008,2024-11-11 18:11:59.537513,Predicted,3.505
1049,2024-11-11 18:11:59.538432,2024-11-11 18:11:59.542151,Predicted,3.7190000000000003
1050,2024-11-11 18:11:59.542472,2024-11-11 18:11:59.546477,Predicted,4.005
1051,2024-11-11 18:12:00.666161,2024-11-11 18:12:00.680210,Client,14.049000000000001
1052,2024-11-11 18:12:00.715975,2024-11-11 18:12:00.726776,Client,10.801
1053,2024-11-11 18:12:00.767632,2024-11-11 18:12:00.775882,Client,8.25
1054,2024-11-11 18:12:00.814568,2024-11-11 18:12:00.820185,Client,5.617
1055,2024-11-11 18:12:00.860143,2024-11-11 18:12:00.870259,Client,10.116
1056,2024-11-11 18:12:00.910542,2024-11-11 18:12:00.920147,Client,9.605
1057,2024-11-11 18:12:00.960509,2024-11-11 18:12:00.970261,Client,9.752
1058,2024-11-11 18:12:01.010621,2024-11-11 18:12:01.020897,Client,10.276
1059,2024-11-11 18:12:01.062263,2024-11-11 18:12:01.070268,Client,8.005
1060,2024-11-11 18:12:01.114970,2024-11-11 18:12:01.124497,Client,9.527000000000001
1061,2024-11-11 18:12:01.163694,2024-11-11 18:12:01.170243,Client,6.549
1062,2024-11-11 18:12:01.211716,2024-11-11 18:12:01.220348,Client,8.632000000000001
1063,2024-11-11 18:12:01.261225,2024-11-11 18:12:01.261225,Client,0.0
1064,2024-11-11 18:12:01.308656,2024-11-11 18:12:01.316999,Client,8.343
1065,2024-11-11 18:12:01.354120,2024-11-11 18:12:01.363210,Client,9.090000000000002
1066,2024-11-11 18:12:01.403690,2024-11-11 18:12:01.411319,Client,7.6290000000000004
1067,2024-11-11 18:12:01.451015,2024-11-11 18:12:01.460182,Client,9.167
1068,2024-11-11 18:12:01.503439,2024-11-11 18:12:01.512245,Client,8.806
1069,2024-11-11 18:12:01.550326,2024-11-11 18:12:01.555353,Client,5.027
1070,2024-11-11 18:12:01.596709,2024-11-11 18:12:01.605257,Client,8.548
1071,2024-11-11 18:12:01.644728,2024-11-11 18:12:01.656304,Client,11.575999999999999
1072,2024-11-11 18:12:01.696427,2024-11-11 18:12:01.704824,Client,8.397
1073,2024-11-11 18:12:01.743150,2024-11-11 18:12:01.752945,Client,9.795
1074,2024-11-11 18:12:01.790460,2024-11-11 18:12:01.795564,Client,5.104
1075,2024-11-11 18:12:01.834254,2024-11-11 18:12:01.847073,Client,12.819
1076,2024-11-11 18:12:01.847073,2024-11-11 18:12:01.850820,Predicted,3.747
1077,2024-11-11 18:12:01.850820,2024-11-11 18:12:01.854823,Predicted,4.002999999999999
1078,2024-11-11 18:12:01.855465,2024-11-11 18:12:01.858472,Predicted,3.007
1079,2024-11-11 18:12:01.860077,2024-11-11 18:12:01.863404,Predicted,3.327
1080,2024-11-11 18:12:01.863404,2024-11-11 18:12:01.863404,Predicted,0.0
1081,2024-11-11 18:12:01.863404,2024-11-11 18:12:01.870528,Predicted,7.1240000000000006
1082,2024-11-11 18:12:01.870528,2024-11-11 18:12:01.870528,Predicted,0.0
1083,2024-11-11 18:12:01.870528,2024-11-11 18:12:01.879016,Predicted,8.488000000000001
1084,2024-11-11 18:12:01.879016,2024-11-11 18:12:01.882541,Predicted,3.525
1085,2024-11-11 18:12:01.882541,2024-11-11 18:12:01.882541,Predicted,0.0
1086,2024-11-11 18:12:01.882541,2024-11-11 18:12:01.890146,Predicted,7.6049999999999995
1087,2024-11-11 18:12:01.890146,2024-11-11 18:12:01.890146,Predicted,0.0
1088,2024-11-11 18:12:01.890146,2024-11-11 18:12:01.894826,Predicted,4.68
1089,2024-11-11 18:12:01.894826,2024-11-11 18:12:01.900450,Predicted,5.624
1090,2024-11-11 18:12:01.900450,2024-11-11 18:12:01.900450,Predicted,0.0
1091,2024-11-11 18:12:01.900450,2024-11-11 18:12:01.900450,Predicted,0.0
1092,2024-11-11 18:12:01.910082,2024-11-11 18:12:01.910203,Predicted,0.121
1093,2024-11-11 18:12:01.910203,2024-11-11 18:12:01.910203,Predicted,0.0
1094,2024-11-11 18:12:01.910203,2024-11-11 18:12:01.920143,Predicted,9.94
1095,2024-11-11 18:12:01.920143,2024-11-11 18:12:01.925862,Predicted,5.719
1096,2024-11-11 18:12:01.925862,2024-11-11 18:12:01.926369,Predicted,0.507
1097,2024-11-11 18:12:01.930388,2024-11-11 18:12:01.930388,Predicted,0.0
1098,2024-11-11 18:12:01.930388,2024-11-11 18:12:01.930388,Predicted,0.0
1099,2024-11-11 18:12:01.930388,2024-11-11 18:12:01.940082,Predicted,9.693999999999999
1100,2024-11-11 18:12:01.940082,2024-11-11 18:12:01.941608,Predicted,1.526
1101,2024-11-11 18:12:03.030142,2024-11-11 18:12:03.042073,Client,11.931000000000001
1102,2024-11-11 18:12:03.077806,2024-11-11 18:12:03.080328,Client,2.522
1103,2024-11-11 18:12:03.124375,2024-11-11 18:12:03.131751,Client,7.3759999999999994
1104,2024-11-11 18:12:03.170176,2024-11-11 18:12:03.179186,Client,9.01
1105,2024-11-11 18:12:03.215512,2024-11-11 18:12:03.223220,Client,7.707999999999999
1106,2024-11-11 18:12:03.260087,2024-11-11 18:12:03.269985,Client,9.898
1107,2024-11-11 18:12:03.307598,2024-11-11 18:12:03.315744,Client,8.146
1108,2024-11-11 18:12:03.352880,2024-11-11 18:12:03.362288,Client,9.408
1109,2024-11-11 18:12:03.397753,2024-11-11 18:12:03.405314,Client,7.561
1110,2024-11-11 18:12:03.444516,2024-11-11 18:12:03.452557,Client,8.041
1111,2024-11-11 18:12:03.488744,2024-11-11 18:12:03.496714,Client,7.97
1112,2024-11-11 18:12:03.535644,2024-11-11 18:12:03.540411,Client,4.767
1113,2024-11-11 18:12:03.582025,2024-11-11 18:12:03.590146,Client,8.121
1114,2024-11-11 18:12:03.630284,2024-11-11 18:12:03.633319,Client,3.035
1115,2024-11-11 18:12:03.675563,2024-11-11 18:12:03.683668,Client,8.104999999999999
1116,2024-11-11 18:12:03.722442,2024-11-11 18:12:03.731323,Client,8.881
1117,2024-11-11 18:12:03.767470,2024-11-11 18:12:03.778271,Client,10.801
1118,2024-11-11 18:12:03.816173,2024-11-11 18:12:03.823204,Client,7.031
1119,2024-11-11 18:12:03.861289,2024-11-11 18:12:03.869999,Client,8.71
1120,2024-11-11 18:12:03.907783,2024-11-11 18:12:03.915531,Client,7.747999999999999
1121,2024-11-11 18:12:03.952357,2024-11-11 18:12:03.963924,Client,11.566999999999998
1122,2024-11-11 18:12:04.001539,2024-11-11 18:12:04.010137,Client,8.597999999999999
1123,2024-11-11 18:12:04.048778,2024-11-11 18:12:04.056291,Client,7.513
1124,2024-11-11 18:12:04.093936,2024-11-11 18:12:04.102563,Client,8.626999999999999
1125,2024-11-11 18:12:04.140449,2024-11-11 18:12:04.153237,Client,12.788
1126,2024-11-11 18:12:04.154270,2024-11-11 18:12:04.157234,Predicted,2.964
1127,2024-11-11 18:12:04.158255,2024-11-11 18:12:04.160957,Predicted,2.702
1128,2024-11-11 18:12:04.160957,2024-11-11 18:12:04.164492,Predicted,3.535
1129,2024-11-11 18:12:04.165619,2024-11-11 18:12:04.168636,Predicted,3.0170000000000003
1130,2024-11-11 18:12:04.168636,2024-11-11 18:12:04.172276,Predicted,3.64
1131,2024-11-11 18:12:04.173276,2024-11-11 18:12:04.176179,Predicted,2.903
1132,2024-11-11 18:12:04.176179,2024-11-11 18:12:04.180639,Predicted,4.460000000000001
1133,2024-11-11 18:12:04.180639,2024-11-11 18:12:04.180639,Predicted,0.0
1134,2024-11-11 18:12:04.180639,2024-11-11 18:12:04.180639,Predicted,0.0
1135,2024-11-11 18:12:04.180639,2024-11-11 18:12:04.190348,Predicted,9.709000000000001
1136,2024-11-11 18:12:04.190348,2024-11-11 18:12:04.190348,Predicted,0.0
1137,2024-11-11 18:12:04.190348,2024-11-11 18:12:04.196237,Predicted,5.889
1138,2024-11-11 18:12:04.196237,2024-11-11 18:12:04.200241,Predicted,4.004
1139,2024-11-11 18:12:04.200241,2024-11-11 18:12:04.200241,Predicted,0.0
1140,2024-11-11 18:12:04.200241,2024-11-11 18:12:04.200241,Predicted,0.0
1141,2024-11-11 18:12:04.200241,2024-11-11 18:12:04.211967,Predicted,11.726
1142,2024-11-11 18:12:04.211967,2024-11-11 18:12:04.211967,Predicted,0.0
1143,2024-11-11 18:12:04.211967,2024-11-11 18:12:04.220091,Predicted,8.123999999999999
1144,2024-11-11 18:12:04.220091,2024-11-11 18:12:04.220091,Predicted,0.0
1145,2024-11-11 18:12:04.220091,2024-11-11 18:12:04.220091,Predicted,0.0
1146,2024-11-11 18:12:04.228022,2024-11-11 18:12:04.230026,Predicted,2.004
1147,2024-11-11 18:12:04.230026,2024-11-11 18:12:04.233634,Predicted,3.608
1148,2024-11-11 18:12:04.233634,2024-11-11 18:12:04.233634,Predicted,0.0
1149,2024-11-11 18:12:04.240245,2024-11-11 18:12:04.244232,Predicted,3.987
1150,2024-11-11 18:12:04.244232,2024-11-11 18:12:04.244232,Predicted,0.0
1151,2024-11-11 18:12:05.411671,2024-11-11 18:12:05.421655,Client,9.984
1152,2024-11-11 18:12:05.459448,2024-11-11 18:12:05.468065,Client,8.616999999999999
1153,2024-11-11 18:12:05.504568,2024-11-11 18:12:05.512205,Client,7.637
1154,2024-11-11 18:12:05.550697,2024-11-11 18:12:05.558272,Client,7.575
1155,2024-11-11 18:12:05.595844,2024-11-11 18:12:05.600478,Client,4.634
1156,2024-11-11 18:12:05.644225,2024-11-11 18:12:05.650788,Client,6.563000000000001
1157,2024-11-11 18:12:05.692921,2024-11-11 18:12:05.700498,Client,7.577
1158,2024-11-11 18:12:05.740807,2024-11-11 18:12:05.750567,Client,9.76
1159,2024-11-11 18:12:05.790564,2024-11-11 18:12:05.790564,Client,0.0
1160,2024-11-11 18:12:05.836333,2024-11-11 18:12:05.840487,Client,4.154
1161,2024-11-11 18:12:05.880346,2024-11-11 18:12:05.890471,Client,10.125
1162,2024-11-11 18:12:05.932381,2024-11-11 18:12:05.942104,Client,9.723
1163,2024-11-11 18:12:05.980301,2024-11-11 18:12:05.990455,Client,10.154
1164,2024-11-11 18:12:06.030411,2024-11-11 18:12:06.041022,Client,10.611
1165,2024-11-11 18:12:06.079238,2024-11-11 18:12:06.081268,Client,2.0300000000000002
1166,2024-11-11 18:12:06.125001,2024-11-11 18:12:06.130069,Client,5.068
1167,2024-11-11 18:12:06.177208,2024-11-11 18:12:06.185260,Client,8.052
1168,2024-11-11 18:12:06.225786,2024-11-11 18:12:06.235398,Client,9.612
1169,2024-11-11 18:12:06.275463,2024-11-11 18:12:06.285052,Client,9.589
1170,2024-11-11 18:12:06.324209,2024-11-11 18:12:06.335381,Client,11.171999999999999
1171,2024-11-11 18:12:06.372734,2024-11-11 18:12:06.384900,Client,12.166
1172,2024-11-11 18:12:06.421383,2024-11-11 18:12:06.432378,Client,10.995
1173,2024-11-11 18:12:06.470457,2024-11-11 18:12:06.480527,Client,10.07
1174,2024-11-11 18:12:06.520315,2024-11-11 18:12:06.520315,Client,0.0
1175,2024-11-11 18:12:06.566530,2024-11-11 18:12:06.574040,Client,7.51
1176,2024-11-11 18:12:06.575041,2024-11-11 18:12:06.577503,Predicted,2.462
1177,2024-11-11 18:12:06.578508,2024-11-11 18:12:06.581385,Predicted,2.877
1178,2024-11-11 18:12:06.581385,2024-11-11 18:12:06.581385,Predicted,0.0
1179,2024-11-11 18:12:06.581385,2024-11-11 18:12:06.581385,Predicted,0.0
1180,2024-11-11 18:12:06.581385,2024-11-11 18:12:06.590538,Predicted,9.153
1181,2024-11-11 18:12:06.590538,2024-11-11 18:12:06.590538,Predicted,0.0
1182,2024-11-11 18:12:06.597087,2024-11-11 18:12:06.600436,Predicted,3.349
1183,2024-11-11 18:12:06.600436,2024-11-11 18:12:06.600436,Predicted,0.0
1184,2024-11-11 18:12:06.600436,2024-11-11 18:12:06.600436,Predicted,0.0
1185,2024-11-11 18:12:06.600436,2024-11-11 18:12:06.610193,Predicted,9.757
1186,2024-11-11 18:12:06.611702,2024-11-11 18:12:06.614194,Predicted,2.492
1187,2024-11-11 18:12:06.614194,2024-11-11 18:12:06.614194,Predicted,0.0
1188,2024-11-11 18:12:06.614194,2024-11-11 18:12:06.620212,Predicted,6.018
1189,2024-11-11 18:12:06.620212,2024-11-11 18:12:06.620212,Predicted,0.0
1190,2024-11-11 18:12:06.620212,2024-11-11 18:12:06.630347,Predicted,10.135
1191,2024-11-11 18:12:06.630347,2024-11-11 18:12:06.633450,Predicted,3.1029999999999998
1192,2024-11-11 18:12:06.634519,2024-11-11 18:12:06.637623,Predicted,3.104
1193,2024-11-11 18:12:06.638626,2024-11-11 18:12:06.642132,Predicted,3.506
1194,2024-11-11 18:12:06.642966,2024-11-11 18:12:06.646936,Predicted,3.9699999999999998
1195,2024-11-11 18:12:06.646936,2024-11-11 18:12:06.650563,Predicted,3.6270000000000002
1196,2024-11-11 18:12:06.650563,2024-11-11 18:12:06.650563,Predicted,0.0
1197,2024-11-11 18:12:06.650563,2024-11-11 18:12:06.659366,Predicted,8.803
1198,2024-11-11 18:12:06.659366,2024-11-11 18:12:06.664194,Predicted,4.827999999999999
1199,2024-11-11 18:12:06.664194,2024-11-11 18:12:06.667439,Predicted,3.245
1200,2024-11-11 18:12:06.668479,2024-11-11 18:12:06.671233,Predicted,2.754
1201,2024-11-11 18:12:07.830605,2024-11-11 18:12:07.840219,Client,9.613999999999999
1202,2024-11-11 18:12:07.880380,2024-11-11 18:12:07.880380,Client,0.0
1203,2024-11-11 18:12:07.926295,2024-11-11 18:12:07.935440,Client,9.145
1204,2024-11-11 18:12:07.974592,2024-11-11 18:12:07.980117,Client,5.525
1205,2024-11-11 18:12:08.020069,2024-11-11 18:12:08.030116,Client,10.047
1206,2024-11-11 18:12:08.068989,2024-11-11 18:12:08.078784,Client,9.795
1207,2024-11-11 18:12:08.115287,2024-11-11 18:12:08.125471,Client,10.184000000000001
1208,2024-11-11 18:12:08.164828,2024-11-11 18:12:08.175395,Client,10.567
1209,2024-11-11 18:12:08.216663,2024-11-11 18:12:08.226267,Client,9.604
1210,2024-11-11 18:12:08.263062,2024-11-11 18:12:08.270134,Client,7.072
1211,2024-11-11 18:12:08.311832,2024-11-11 18:12:08.327442,Client,15.610000000000001
1212,2024-11-11 18:12:08.363258,2024-11-11 18:12:08.374407,Client,11.149
1213,2024-11-11 18:12:08.413476,2024-11-11 18:12:08.423347,Client,9.871
1214,2024-11-11 18:12:08.466003,2024-11-11 18:12:08.475964,Client,9.960999999999999
1215,2024-11-11 18:12:08.513956,2024-11-11 18:12:08.520485,Client,6.529
1216,2024-11-11 18:12:08.565619,2024-11-11 18:12:08.570155,Client,4.5360000000000005
1217,2024-11-11 18:12:08.612829,2024-11-11 18:12:08.621380,Client,8.551
1218,2024-11-11 18:12:08.657661,2024-11-11 18:12:08.663309,Client,5.648000000000001
1219,2024-11-11 18:12:08.701963,2024-11-11 18:12:08.711113,Client,9.15
1220,2024-11-11 18:12:08.754333,2024-11-11 18:12:08.763602,Client,9.269
1221,2024-11-11 18:12:08.800888,2024-11-11 18:12:08.800888,Client,0.0
1222,2024-11-11 18:12:08.846223,2024-11-11 18:12:08.850484,Client,4.261
1223,2024-11-11 18:12:08.890529,2024-11-11 18:12:08.900437,Client,9.908
1224,2024-11-11 18:12:08.942164,2024-11-11 18:12:08.950509,Client,8.345
1225,2024-11-11 18:12:08.990091,2024-11-11 18:12:09.000240,Client,10.149000000000001
1226,2024-11-11 18:12:09.000240,2024-11-11 18:12:09.006029,Predicted,5.789
1227,2024-11-11 18:12:09.006029,2024-11-11 18:12:09.010144,Predicted,4.114999999999999
1228,2024-11-11 18:12:09.010144,2024-11-11 18:12:09.010144,Predicted,0.0
1229,2024-11-11 18:12:09.010144,2024-11-11 18:12:09.010144,Predicted,0.0
1230,2024-11-11 18:12:09.010144,2024-11-11 18:12:09.021995,Predicted,11.851
1231,2024-11-11 18:12:09.021995,2024-11-11 18:12:09.021995,Predicted,0.0
1232,2024-11-11 18:12:09.021995,2024-11-11 18:12:09.021995,Predicted,0.0
1233,2024-11-11 18:12:09.021995,2024-11-11 18:12:09.030001,Predicted,8.005999999999998
1234,2024-11-11 18:12:09.030001,2024-11-11 18:12:09.030001,Predicted,0.0
1235,2024-11-11 18:12:09.030001,2024-11-11 18:12:09.038999,Predicted,8.998000000000001
1236,2024-11-11 18:12:09.040106,2024-11-11 18:12:09.041116,Predicted,1.01
1237,2024-11-11 18:12:09.041116,2024-11-11 18:12:09.041116,Predicted,0.0
1238,2024-11-11 18:12:09.041116,2024-11-11 18:12:09.050409,Predicted,9.293
1239,2024-11-11 18:12:09.050409,2024-11-11 18:12:09.054029,Predicted,3.62
1240,2024-11-11 18:12:09.054029,2024-11-11 18:12:09.054029,Predicted,0.0
1241,2024-11-11 18:12:09.054029,2024-11-11 18:12:09.060074,Predicted,6.045
1242,2024-11-11 18:12:09.060074,2024-11-11 18:12:09.060074,Predicted,0.0
1243,2024-11-11 18:12:09.060074,2024-11-11 18:12:09.060074,Predicted,0.0
1244,2024-11-11 18:12:09.070335,2024-11-11 18:12:09.073485,Predicted,3.15
1245,2024-11-11 18:12:09.073485,2024-11-11 18:12:09.076387,Predicted,2.902
1246,2024-11-11 18:12:09.077417,2024-11-11 18:12:09.081453,Predicted,4.036
1247,2024-11-11 18:12:09.081862,2024-11-11 18:12:09.085588,Predicted,3.726
1248,2024-11-11 18:12:09.086594,2024-11-11 18:12:09.090208,Predicted,3.614
1249,2024-11-11 18:12:09.090725,2024-11-11 18:12:09.093833,Predicted,3.108
1250,2024-11-11 18:12:09.093833,2024-11-11 18:12:09.097157,Predicted,3.3240000000000003
1251,2024-11-11 18:12:10.210928,2024-11-11 18:12:10.220338,Client,9.41
1252,2024-11-11 18:12:10.260217,2024-11-11 18:12:10.270317,Client,10.1
1253,2024-11-11 18:12:10.309959,2024-11-11 18:12:10.320387,Client,10.427999999999999
1254,2024-11-11 18:12:10.357026,2024-11-11 18:12:10.365147,Client,8.121
1255,2024-11-11 18:12:10.403352,2024-11-11 18:12:10.410432,Client,7.08
1256,2024-11-11 18:12:10.450248,2024-11-11 18:12:10.452884,Client,2.6359999999999997
1257,2024-11-11 18:12:10.497278,2024-11-11 18:12:10.500296,Client,3.018
1258,2024-11-11 18:12:10.543176,2024-11-11 18:12:10.552904,Client,9.728
1259,2024-11-11 18:12:10.590843,2024-11-11 18:12:10.600276,Client,9.433
1260,2024-11-11 18:12:10.640204,2024-11-11 18:12:10.650374,Client,10.17
1261,2024-11-11 18:12:10.685998,2024-11-11 18:12:10.690341,Client,4.343
1262,2024-11-11 18:12:10.735182,2024-11-11 18:12:10.744047,Client,8.865
1263,2024-11-11 18:12:10.781791,2024-11-11 18:12:10.790082,Client,8.291
1264,2024-11-11 18:12:10.826369,2024-11-11 18:12:10.836532,Client,10.163
1265,2024-11-11 18:12:10.873433,2024-11-11 18:12:10.882158,Client,8.725
1266,2024-11-11 18:12:10.917091,2024-11-11 18:12:10.920163,Client,3.072
1267,2024-11-11 18:12:10.964346,2024-11-11 18:12:10.971862,Client,7.516
1268,2024-11-11 18:12:11.010155,2024-11-11 18:12:11.015408,Client,5.253
1269,2024-11-11 18:12:11.053718,2024-11-11 18:12:11.060355,Client,6.637
1270,2024-11-11 18:12:11.098560,2024-11-11 18:12:11.100176,Client,1.616
1271,2024-11-11 18:12:11.144112,2024-11-11 18:12:11.153861,Client,9.749
1272,2024-11-11 18:12:11.191300,2024-11-11 18:12:11.200317,Client,9.017000000000001
1273,2024-11-11 18:12:11.238172,2024-11-11 18:12:11.247605,Client,9.433
1274,2024-11-11 18:12:11.286263,2024-11-11 18:12:11.290368,Client,4.105
1275,2024-11-11 18:12:11.332017,2024-11-11 18:12:11.340068,Client,8.051
1276,2024-11-11 18:12:11.340068,2024-11-11 18:12:11.346374,Predicted,6.306
1277,2024-11-11 18:12:11.346374,2024-11-11 18:12:11.350028,Predicted,3.654
1278,2024-11-11 18:12:11.350028,2024-11-11 18:12:11.354127,Predicted,4.099
1279,2024-11-11 18:12:11.354127,2024-11-11 18:12:11.354127,Predicted,0.0
1280,2024-11-11 18:12:11.354127,2024-11-11 18:12:11.360235,Predicted,6.108
1281,2024-11-11 18:12:11.362247,2024-11-11 18:12:11.364136,Predicted,1.889
1282,2024-11-11 18:12:11.364136,2024-11-11 18:12:11.370244,Predicted,6.108
1283,2024-11-11 18:12:11.370244,2024-11-11 18:12:11.375248,Predicted,5.004
1284,2024-11-11 18:12:11.375248,2024-11-11 18:12:11.379441,Predicted,4.193
1285,2024-11-11 18:12:11.379952,2024-11-11 18:12:11.383612,Predicted,3.66
1286,2024-11-11 18:12:11.384738,2024-11-11 18:12:11.388074,Predicted,3.336
1287,2024-11-11 18:12:11.388074,2024-11-11 18:12:11.391385,Predicted,3.311
1288,2024-11-11 18:12:11.391385,2024-11-11 18:12:11.395834,Predicted,4.449
1289,2024-11-11 18:12:11.396838,2024-11-11 18:12:11.400145,Predicted,3.307
1290,2024-11-11 18:12:11.401214,2024-11-11 18:12:11.404424,Predicted,3.21
